run_name,opt,proj,rank,size,attention,seed,step,tokens_seen,train_loss,train_ppl_capped,val_loss,val_perplexity,test_loss,test_perplexity,vram_total_peak_gb,vram_model_gb,vram_optimizer_gb,vram_gradients_gb,vram_activations_gb,iter_time,tokens_per_sec,grad_norm,lr,batch_size,sequence_length,max_projected_params,wall_time_sec
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,0,2048,1.9975624084472656,7.371066532716149,2.2308471579607687,9.307747873157648,2.2308471579607687,9.307747873157648,6.078336715698242,2.048999786376953,0.009350571781396866,2.048999786376953,1.970986571162939,14.149062156677246,144.70349004902403,5.8125,2e-06,1,2048,,15.395692110061646
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,1,4096,2.4645888805389404,11.758646949528877,nan,nan,nan,nan,6.100642681121826,2.048999786376953,0.009350571781396866,2.048999786376953,1.993292536586523,1.0430800914764404,249.08846316540055,6.65625,4e-06,1,2048,,16.443957090377808
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,2,6144,2.5510096549987793,12.820041069015975,nan,nan,nan,nan,6.100642681121826,2.048999786376953,0.009350571781396866,2.048999786376953,1.993292536586523,1.0418610572814941,351.2901364953194,6.46875,6e-06,1,2048,,17.489816427230835
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,3,8192,2.3239216804504395,10.215658400244862,nan,nan,nan,nan,6.100642681121826,2.048999786376953,0.009350571781396866,2.048999786376953,1.993292536586523,1.0412249565124512,441.98553361071527,6.28125,8e-06,1,2048,,18.53454327583313
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,4,10240,2.4504361152648926,11.593401676314366,nan,nan,nan,nan,6.100642681121826,2.048999786376953,0.009350571781396866,2.048999786376953,1.993292536586523,1.0370466709136963,522.926533449296,6.5,1e-05,1,2048,,19.58210062980652
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,5,12288,1.2789368629455566,3.5928180364551583,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.031067132949829,596.0865676490022,5.1875,1.2e-05,1,2048,,20.614455461502075
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,6,14336,0.6177675724029541,1.8547827483401984,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.032172441482544,662.2432870178754,4.03125,1.4e-05,1,2048,,21.64763355255127
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,7,16384,2.5978119373321533,13.434310738562568,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0319840908050537,722.3628814412788,6.0625,1.6e-05,1,2048,,22.681121110916138
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,8,18432,2.01747727394104,7.5193317722554145,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.031078815460205,777.2507961301483,6.21875,1.8e-05,1,2048,,23.714353322982788
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,9,20480,2.387493371963501,10.886172130264804,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0349881649017334,827.3630552016789,5.84375,2e-05,1,2048,,24.75334119796753
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,10,22528,2.409689426422119,11.130503767829294,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0402030944824219,873.2908419004643,6.53125,2.2e-05,1,2048,,25.796674966812134
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,11,24576,2.1243603229522705,8.367543250455165,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.042752742767334,915.5654633180674,5.53125,2.4e-05,1,2048,,26.842427968978882
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,12,26624,2.610308885574341,13.603252051275332,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0404469966888428,954.7123217160337,6.53125,2.6e-05,1,2048,,27.886934518814087
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,13,28672,2.719447135925293,15.171931909713365,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0412790775299072,991.0060553848215,6.21875,2.8e-05,1,2048,,28.932214736938477
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,14,30720,2.652165651321411,14.184724573388541,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0327179431915283,1025.025863942289,6.84375,3e-05,1,2048,,29.969975471496582
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,15,32768,2.475557565689087,11.888333792546314,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0310606956481934,1056.8773965208106,6.125,3.2e-05,1,2048,,31.004542350769043
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,16,34816,2.394427537918091,10.961920978451472,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0301039218902588,1086.7216109398655,6.25,3.4000000000000007e-05,1,2048,,32.037643909454346
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,17,36864,2.79628849029541,16.383725430026022,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0578560829162598,1113.7328378329757,6.875,3.6e-05,1,2048,,33.09949994087219
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,18,38912,2.565112590789795,13.002122206470057,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,1.0677192211151123,1138.7360771116275,6.15625,3.8e-05,1,2048,,34.17121911048889
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,19,40960,2.6318016052246094,13.898787487610164,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,0.9971764087677002,1164.5611674718343,5.75,4e-05,1,2048,,35.17204689979553
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,20,43008,3.3527908325195312,28.582391103327485,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,0.9819817543029785,1189.457934736223,6.875,4.2000000000000004e-05,1,2048,,36.157646894454956
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,21,45056,2.6321325302124023,13.903387704811268,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,0.9841644763946533,1212.9657580329908,6.8125,4.4e-05,1,2048,,37.14531898498535
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,22,47104,2.4134652614593506,11.172610157302591,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,0.9935107231140137,1234.9492924409258,6.4375,4.6e-05,1,2048,,38.14245676994324
adammini-lotus-r8,adammini,lotus,8,1.1B,sdpa,666,23,49152,2.450528860092163,11.594476954212775,nan,nan,nan,nan,6.101619243621826,2.048999786376953,0.009350571781396866,2.048999786376953,1.994269099086523,0.9945368766784668,1255.7974716576762,6.71875,4.8e-05,1,2048,,39.140069246292114
