run_name,opt,proj,rank,size,attention,seed,step,tokens_seen,train_loss,train_ppl_capped,val_loss,val_perplexity,test_loss,test_perplexity,vram_total_peak_gb,vram_model_gb,vram_optimizer_gb,vram_gradients_gb,vram_activations_gb,iter_time,tokens_per_sec,grad_norm,lr,batch_size,sequence_length,max_projected_params,wall_time_sec
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,0,32768,2.5204966068267822,12.434770322341665,nan,nan,nan,nan,22.17638635635376,4.097999572753906,0.01870039477944374,4.097999572753906,13.961686816066504,12.726371765136719,2574.75590114698,2.5158324241638184,2e-06,16,2048,,12.72944712638855
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,1,65536,2.550102472305298,12.808416223355094,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.201294898986816,3461.8379202699207,3.142854928970337,4e-06,16,2048,,18.96000647544861
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,2,98304,2.6512928009033203,14.17234883248519,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.214783191680908,3904.799856989594,2.4358341693878174,6e-06,16,2048,,25.20431423187256
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,3,131072,2.359527349472046,10.58594681645334,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.229607582092285,4169.730831252288,2.206772565841675,8e-06,16,2048,,31.462982654571533
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,4,163840,2.5131824016571045,12.344151666675778,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.260568857192993,4343.141612781417,2.447883129119873,1e-05,16,2048,,37.75313210487366
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,5,196608,2.344167947769165,10.424595310233888,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.232147693634033,4469.835356731937,1.736491322517395,1.2e-05,16,2048,,44.01448631286621
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,6,229376,2.3034377098083496,10.008529803953444,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.236065864562988,4564.612594671846,1.8860828876495361,1.4e-05,16,2048,,50.280007123947144
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,7,262144,2.495683431625366,12.13002072617762,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.237706184387207,4638.242363145107,1.9607203006744385,1.6e-05,16,2048,,56.54724478721619
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,8,294912,2.602339267730713,13.495270189618513,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.238225936889648,4697.120088396573,2.160142183303833,1.8e-05,16,2048,,62.814879417419434
adammini-stochastic_galore2-r8,adammini,stochastic_galore2,8,1.1B,sdpa,666,9,327680,2.371635675430298,10.71490406372796,nan,nan,nan,nan,22.21038579940796,4.097999572753906,0.01870039477944374,4.097999572753906,13.995686259120703,6.240779638290405,4745.136562990489,1.7675799131393433,2e-05,16,2048,,69.0852587223053
